actor_id,name,birth_year,death_year,primary_profession,known_for_titles
nm0420010,Colin Jeavons,1929,\N,"actor,archive_footage","tt0424464,tt0196252,tt1343011,tt0499612"
nm0809131,Liz Smith,1921,2016,"actress,archive_footage,archive_sound","tt0367594,tt0129711,tt0095304,tt0089838"
nm0001345,Jim Henson,1936,1990,"actor,writer,producer","tt0074028,tt0063951,tt0083791,tt0079588"
nm0000380,Robert Duvall,1931,\N,"actor,producer,director","tt0118632,tt0086423,tt1872194,tt0068646"
nm0281130,Ed Flanders,1934,1995,"actor,archive_footage","tt0083483,tt0099528,tt0081237,tt0209015"
nm0159258,Cyril Cusack,1910,1993,"actor,miscellaneous,archive_footage","tt0060390,tt0087803,tt0104231,tt0069947"
nm0339717,Rose Gregorio,1925,2023,actress,"tt4846232,tt0063663,tt0093029,tt0056752"
nm0000445,Dan Hedaya,1940,\N,"actor,soundtrack,archive_footage","tt0114814,tt0112697,tt0166924,tt0088944"
nm0885934,Gwen Van Dam,\N,\N,"actress,soundtrack,archive_footage","tt0111280,tt1126591,tt0081562,tt0077362"
nm0001215,Albert Finney,1936,2019,"actor,producer,director","tt0071877,tt0195685,tt0319061,tt0066344"
nm0001138,Susan Dey,1952,\N,"actress,producer,archive_footage","tt0065333,tt0090466,tt0069278,tt0082677"
nm0853375,Leigh Taylor-Young,1945,\N,"actress,archive_footage","tt0070723,tt0063115,tt0064087,tt0103512"
nm0002126,Dorian Harewood,1950,\N,"actor,soundtrack,archive_footage","tt0093058,tt0117705,tt0114576,tt0398712"
nm0744523,Tim Rossovich,1946,2018,"actor,stunts","tt0081859,tt0088559,tt0081071,tt0084967"
nm0382718,Darryl Hickman,1931,\N,"producer,actor,writer","tt0074958,tt0053363,tt0036022,tt0037865"
nm0936874,Kathryn Witt,1950,\N,"actress,producer","tt0107818,tt0077011,tt0086355,tt0082677"
nm0919957,Terri Welles,1956,\N,actress,"tt0106918,tt0082677,tt0112451,tt1392266"
nm0370186,Michael Hawkins,1928,2014,actor,"tt0056751,tt0053759,tt0054518,tt0162795"
nm0905993,Lindsay Wagner,1949,\N,"actress,producer,miscellaneous","tt0073965,tt0070509,tt0093853,tt0096931"
nm0001422,Persis Khambatta,1948,1998,"actress,producer,archive_footage","tt0079945,tt0088380,tt0093731,tt0084316"
nm0000442,Rutger Hauer,1944,2019,"actor,producer,director","tt1640459,tt0083658,tt0091209,tt0401792"
nm0860208,Hilarie Thompson,1949,\N,"actress,archive_footage","tt0082817,tt0077588,tt0064471,tt0076973"
nm0558732,Walter Mathews,1926,2012,"actor,archive_footage","tt0093550,tt0058390,tt0060034,tt0082817"
nm0212759,E. Brian Dean,\N,\N,actor,"tt0102266,tt0086460,tt0082817,tt0083006"
nm0057365,Benita Barrie,\N,2017,actress,tt0082163
nm0000928,Sandra Bernhard,1955,\N,"actress,writer,music_department","tt0085794,tt0102070,tt0138967,tt0120901"
nm0081698,Big Yank,\N,\N,actor,"tt0089941,tt0084602,tt0114339,tt0085409"
nm0137901,Don Carlson,1924,2003,actor,"tt0107492,tt0251529,tt0082163,tt0431822"
nm0145259,David Castle,\N,\N,"producer,actor,writer","tt0081748,tt2306463,tt0082163,tt0081158"
nm0150353,Jerry Chambers,\N,\N,actor,"tt0079154,tt0082806,tt0046593,tt0082163"
nm0157460,Jennifer Child,\N,\N,actress,"tt0088258,tt0082163"
nm0002094,Vittorio Gassman,1922,2000,"actor,writer,director","tt0117665,tt0056512,tt0049399,tt0072037"
nm0001417,Brian Keith,1921,1997,"actor,director,soundtrack","tt0055277,tt0096487,tt0073906,tt0062185"
nm0391096,Earl Holliman,1928,\N,"actor,archive_footage","tt0049223,tt0059740,tt0049261,tt0103399"
nm0143378,Bernie Casey,1939,2017,"actor,director,writer","tt0096928,tt0086006,tt0088000,tt0095348"
nm0798328,Henry Silva,1926,2022,"actor,archive_footage","tt0056218,tt0165798,tt0088936,tt0099422"
nm0001829,Rachel Ward,1957,\N,"actress,director,writer","tt0085101,tt0086859,tt0083064,tt0083798"
nm0736622,Seth Rogen,1982,\N,"producer,actor,writer","tt1245492,tt0829482,tt0910936,tt1700841"
nm0126284,Rose Byrne,1979,\N,"actress,producer,soundtrack","tt3079380,tt1591095,tt1478338,tt2004420"
nm5746224,Elise Vargas,\N,\N,actress,"tt2004420,tt1698641,tt4438848"
nm5746225,Zoey Vargas,\N,\N,actress,"tt2004420,tt1698641,tt4438848"
nm1111656,Brian Huskey,1968,\N,"actor,writer,miscellaneous","tt1759761,tt3593432,tt1561755,tt1325113"
nm0054697,Ike Barinholtz,1977,\N,"actor,producer,writer","tt1386697,tt1213644,tt2004420,tt2211129"
nm0303013,Carla Gallo,1975,\N,"actress,soundtrack,archive_footage","tt2004420,tt0829482,tt0800039,tt1226229"
nm1374980,Zac Efron,1987,\N,"actor,producer,soundtrack","tt0974661,tt0962726,tt2481498,tt0427327"
nm11860668,Dave Franco,\N,\N,actor,tt2815138
nm4296013,Halston Sage,1993,\N,"actress,producer,soundtrack","tt3622592,tt1691916,tt2004420,tt5691552"
nm0774537,Nell Schofield,1963,\N,"actress,director,cinematographer","tt0082956,tt2010934,tt0138476,tt0172455"
nm0135035,Jad Capelja,1964,2010,"actress,archive_footage","tt0082956,tt0083971,tt0086689"
nm0722564,Jeffrey Rhoe,1962,\N,actor,"tt0082956,tt0094481,tt0100596,tt0084616"
nm0400976,Tony Hughes,\N,\N,costume_department,"tt0109836,tt0120744,tt0117002,tt0104237"
nm0666986,Sandy Paul,\N,\N,actress,"tt0082956,tt0138817"
nm0107959,Leander Brett,\N,\N,actress,"tt0082956,tt0123656,tt0289827"
nm0352462,Jay Hackett,1961,\N,actor,"tt0082956,tt0094481,tt0087844,tt0123656"
nm0484593,Ned Lander,1956,\N,"producer,director,writer","tt6903214,tt3680410,tt2316561,tt0163169"
nm0647686,Joanne Olsen,\N,\N,actress,"tt0082956,tt0074077"
nm0575398,Julie Medana,\N,\N,actress,tt0082956
nm0533249,Stephen MacKenna,1944,\N,actor,"tt0078865,tt0082351,tt0111890,tt0068069"
nm0114441,Philip Martin Brown,1956,\N,"actor,archive_footage","tt0086993,tt1340800,tt0082351,tt0162661"
nm0625075,Kate Nelligan,1950,\N,"actress,archive_footage","tt0101912,tt0120873,tt0124315,tt0102713"
nm0147392,Christopher Cazenove,1943,2010,"actor,soundtrack,archive_footage","tt0183790,tt0098966,tt0081856,tt0082351"
nm0067620,George Belbin,1920,2008,actor,"tt0082351,tt0065851,tt0090499,tt0065009"
nm0111623,Faith Brook,1922,2012,"actress,archive_footage","tt0082351,tt0081809,tt0087980,tt0034928"
nm0334479,Barbara Graley,1930,2007,actress,"tt0082351,tt0058846,tt0045481,tt0153099"
nm0497304,George Lee,1939,2006,actor,"tt0129290,tt0104409,tt0107889,tt0168344"
nm0522467,Arthur Lovegrove,1913,1981,"actor,writer","tt0082351,tt0042724,tt0054518,tt0085066"
nm0893204,Diane Venora,1952,\N,"actress,producer,archive_footage","tt0113277,tt0119395,tt0117509,tt0094747"
nm0001579,Edward James Olmos,1947,\N,"actor,producer,director","tt0407362,tt0120094,tt0094027,tt0083658"
nm0002138,Gregory Hines,1946,2003,"actor,miscellaneous,director","tt0082517,tt0091875,tt0110971,tt0157246"
nm0006888,Tom Noonan,1951,\N,"actor,writer,director","tt0383028,tt0100502,tt1172994,tt0091474"
nm0642143,Dick O'Neill,1928,1998,"actor,soundtrack,archive_footage","tt0079367,tt0072251,tt0071524,tt0083336"
nm0078046,Dehl Berti,1921,1991,"actor,writer,archive_sound","tt0083336,tt0090779,tt0089348,tt0092327"
nm0324533,Peter Michael Goetz,1941,\N,actor,"tt0113041,tt0091306,tt0102492,tt0097441"
nm0336935,Sam Gray,1923,2010,actor,"tt0083336,tt0120533,tt0109493,tt0098844"
nm0068466,Ralph Bell,1915,1998,"actor,archive_sound","tt0086637,tt0083336,tt0041061,tt0048860"
nm0728779,Kristen Riter,\N,\N,"actress,archive_footage",tt0083133
nm0325999,Matthew Goldsby,\N,\N,actor,"tt0083133,tt0083967,tt15857312"
act_fc50242f,Richard Brando,,,,
nm0282551,Joe Flood,\N,\N,actor,"tt0090264,tt0110622,tt0083133,tt0805661"
nm0847824,Joe Talarowski,1930,1999,actor,"tt0083133,tt0080269"
nm0917114,Mimi Weddell,1915,2009,actress,"tt0083133,tt0155267,tt0089853,tt0386588"
nm0414351,Carl Jacobs,1916,2008,actor,tt0083133
nm0178296,Peggy Cooper,1931,\N,actress,tt0083133
nm0641734,Janice E. O'Malley,1938,2016,actress,"tt0083133,tt0067328"
nm0543432,Kevin Mannis,\N,\N,"actor,producer,cinematographer","tt0431021,tt0083133,tt1808577,tt1078290"
nm0001583,Jerry Orbach,1935,2004,"actor,soundtrack,archive_footage","tt0098844,tt0101414,tt0092890,tt0097123"
nm0286561,Richard Foronjy,1937,\N,"actor,archive_footage","tt0087995,tt0095631,tt0070666,tt0097428"
nm0082400,Don Billett,1935,\N,"actor,archive_footage","tt0081283,tt0071054,tt0073133,tt0071042"
nm1222818,Kenny Marino,1943,2010,"actor,archive_footage","tt0089003,tt0093042,tt0086877,tt0087229"
nm0137142,Carmine Caridi,1934,2019,"actor,soundtrack,archive_footage","tt0071562,tt0099674,tt0091541,tt0101516"
nm0656367,Tony Page,1939,1984,actor,"tt0066156,tt0100101,tt0082945,tt28817436"
nm0006559,Norman Parker,\N,\N,"actor,archive_footage","tt0082945,tt0099165,tt0083413,tt0087555"
nm0736259,Paul Roebling,1934,1994,"actor,producer,archive_footage","tt0085255,tt0082945,tt0069393,tt0212362"
nm0151654,Chang Chen,1976,\N,"actor,producer,archive_footage","tt0190332,tt0425637,tt0101985,tt13598976"
nm0284608,Feng Tien,1928,2015,"actor,director,assistant_director","tt0068767,tt0070800,tt0092263,tt0185174"
nm1741757,Chun-Luk Chan,\N,\N,actress,"tt0369060,tt15165236,tt0343663,tt0439890"
nm10700079,Jianjun Zhou,\N,\N,script_department,tt5782090
nm1742464,Wing Tong Sheung,\N,\N,actor,"tt15165236,tt0343663"
nm1745524,Kim Tak Wong,\N,\N,actor,"tt15165236,tt0343663"
nm1745488,Siu Man Ting,\N,\N,actor,"tt15165236,tt0343663"
nm1742636,Lai Fu Yim,\N,\N,actor,"tt15165236,tt0343663"
nm1742465,Cheng You Shin,\N,\N,actor,"tt15165236,tt0343663"
nm1745463,Wing-Kong Siu,\N,\N,"actor,production_manager","tt0100444,tt15165236,tt0343663"
nm0323344,Carlin Glynn,1940,2023,"actress,editorial_department,producer","tt0088128,tt0073802,tt0101238,tt0112182"
nm0043088,Val Avery,1924,2009,"actor,miscellaneous","tt0054047,tt0078767,tt0090859,tt0080117"
nm0751290,Liam Russell,\N,\N,actor,"tt0082200,tt0099601,tt0078919"
nm0808192,Everett Smith,\N,\N,"actor,camera_department,stunts",\N
nm0376347,Bill Henderson,1926,2016,"actor,soundtrack,archive_footage","tt0088930,tt0101587,tt0086856,tt0110478"
nm0418589,Bruce Jarchow,1948,\N,"actor,archive_footage","tt0099653,tt0114069,tt0094737,tt0096061"
nm0029268,Frédéric Andréi,1959,\N,"actor,director,writer","tt0082269,tt1073671,tt0091723,tt4649482"
nm0078109,Roland Bertin,1930,2024,actor,"tt0099334,tt0100112,tt0082269,tt0068959"
nm0092184,Richard Bohringer,1942,\N,"actor,writer,director","tt0097108,tt0363494,tt0086852,tt0082269"
nm0201462,Gérard Darmon,1948,\N,"actor,writer,camera_department","tt0250223,tt0090563,tt0281820,tt7933484"
nm0220650,Chantal Deruaz,\N,\N,actress,"tt0082269,tt0084589,tt0101152,tt0084562"
nm0264429,Jacques Fabbri,1925,1997,"actor,miscellaneous,writer","tt0082269,tt0275822,tt0046086,tt0044544"
nm0282505,Patrick Floersheim,1944,2016,"actor,archive_footage","tt0095174,tt0082269,tt0096741,tt0120404"
nm0527625,An Luu,\N,\N,actress,tt0101747
nm0603398,Jean-Jacques Moreau,1947,\N,"actor,writer,archive_footage","tt0272982,tt0279581,tt0082269,tt0069747"
nm0684500,Dominique Pinon,1955,\N,"actor,music_department,soundtrack","tt0101700,tt0118583,tt0211915,tt0112682"
nm0362766,Tom Hardy,1977,\N,"actor,producer,writer","tt1375666,tt1345836,tt2692904,tt1392190"
nm0931329,Michelle Williams,1980,\N,"actress,producer,music_department","tt1655420,tt1120985,tt4034228,tt1592281"
nm1981893,Riz Ahmed,1982,\N,"actor,producer,writer","tt5363618,tt3748528,tt2872718,tt1341167"
nm2020278,Scott Haze,1980,\N,"actor,director,producer","tt1951095,tt8041270,tt12731980,tt1270797"
nm1169428,Reid Scott,1977,\N,"actor,writer,producer","tt1759761,tt1515193,tt0496356,tt3914332"
nm2809577,Jenny Slate,1982,\N,"actress,writer,producer","tt2910274,tt15339456,tt2948356,tt2709768"
nm0001828,Melora Walters,1960,\N,"actress,director,writer","tt0175880,tt0118749,tt0097165,tt0289879"
nm0000437,Woody Harrelson,1961,\N,"actor,producer,director","tt2356777,tt0117318,tt0110632,tt5027774"
nm0000799,Edward Asner,1929,2021,"actor,producer,miscellaneous","tt1049413,tt0065314,tt0319343,tt0102138"
nm0906261,Ken Wahl,1954,\N,"actor,producer,writer","tt0092484,tt0080117,tt0091121,tt0105526"
nm0000732,Danny Aiello,1933,2019,"actor,producer,writer","tt0097216,tt0110413,tt0093565,tt0102070"
nm0001797,Rachel Ticotin,1958,\N,"actress,miscellaneous,archive_footage","tt0100802,tt0118880,tt0106856,tt0406759"
nm0000427,Pam Grier,1949,\N,"actress,writer,soundtrack","tt0119396,tt0228333,tt0069897,tt0071517"
nm0000898,Kathleen Beller,1956,\N,"actress,archive_footage","tt0071562,tt0081856,tt0084749,tt0077952"
nm0333026,Tito Goya,1951,1985,actor,"tt0074860,tt0078754,tt0081230,tt0086759"
nm0684102,Miguel Pinero,1946,1988,"actor,writer,production_manager","tt0086759,tt0081635,tt0076706,tt0085276"
nm0856708,Lauren Tewes,1953,\N,"actress,soundtrack,archive_footage","tt0075529,tt0164974,tt0112887,tt0073972"
nm0000492,Jennifer Jason Leigh,1962,\N,"actress,producer,writer","tt3460252,tt0105414,tt0108122,tt0109642"
nm0228277,John DiSanti,1938,\N,actor,"tt0092494,tt0120004,tt0081974,tt0086356"
nm0243397,Peter DuPre,\N,\N,actor,"tt0082213,tt0082352,tt0462475,tt0081873"
nm0507244,Gwen Lewis,1888,1966,actress,"tt0055271,tt0047179,tt0048882,tt0407426"
nm0526755,Kitty Lunn,\N,\N,actress,"tt0082352,tt0085049,tt0048845,tt6324330"
nm0370235,Timothy Hawkins,\N,\N,actor,"tt0081974,tt0086325,tt0082352"
nm0724925,Ted Richert,1932,2022,actor,"tt0080736,tt1824929,tt0082910,tt0082352"
nm0185619,Toni Crabtree,\N,\N,"actress,art_director","tt0095882,tt0076111,tt0086759,tt0082352"
nm0806427,Robert Small,\N,\N,actor,"tt1000771,tt1095174,tt0091059,tt0120701"
nm0001313,George Hamilton,1939,\N,"actor,producer,soundtrack","tt0083366,tt0079489,tt0099674,tt0278823"
nm0882853,Brenda Vaccaro,1939,\N,"actress,camera_department,archive_footage","tt0064665,tt0077294,tt0088206,tt0083366"
nm0500038,Ron Leibman,1937,2019,"actor,writer,soundtrack","tt0333766,tt0083366,tt0077034,tt0298744"
nm0122689,Helen Burns,1916,2018,actress,"tt0080516,tt0084117,tt0108915,tt0083366"
nm0720890,Clive Revill,1930,\N,"actor,miscellaneous,soundtrack","tt0068240,tt0066249,tt0092106,tt0080684"
nm0786809,Carolyn Seymour,1947,\N,"actress,soundtrack,archive_footage","tt0119707,tt0112715,tt0069198,tt0085970"
nm0000781,Eve Arden,1908,1990,"actress,soundtrack,archive_footage","tt0044287,tt0037913,tt0077631,tt0052561"
nm0232817,Robert Donner,1931,2006,"actor,soundtrack,archive_footage","tt0068699,tt0061619,tt0067927,tt0077053"
nm0000863,Billy Barty,1924,2000,"actor,director,miscellaneous","tt0093507,tt0096446,tt0089469,tt0083254"
nm0538683,Mako,1933,2006,"actor,production_designer,soundtrack","tt0082198,tt0213149,tt0120102,tt0087078"
nm0035060,Adam Arkin,1956,\N,"actor,director,producer","tt5761496,tt1019452,tt1124373,tt1489428"
nm0001719,George Segal,1934,2021,"actor,producer,soundtrack","tt0061184,tt1190080,tt0097778,tt0066195"
nm0756634,Susan Saint James,1946,\N,"actress,soundtrack,archive_footage","tt0066685,tt0079489,tt0062591,tt0086742"
nm0912001,Jack Warden,1920,2006,"actor,soundtrack,archive_footage","tt0078718,tt0050083,tt0114924,tt0074119"
nm0552189,Dick Martin,1922,2008,"director,actor,producer","tt0062601,tt0060463,tt0103372,tt0064627"
nm0000243,Denzel Washington,1954,\N,"actor,producer,director","tt2671706,tt1037705,tt0139654,tt0168786"
nm0934902,Paul Winfield,1939,2004,"actor,miscellaneous,soundtrack","tt0084726,tt0088247,tt0116996,tt0096071"
nm0564782,Macon McCalman,1932,2005,actor,"tt0076729,tt0101921,tt0068473,tt0109446"
nm0206290,Vicky Dawson,1961,\N,"actress,producer,production_manager","tt13223248,tt6560320,tt7120010,tt0082951"
nm0046373,Parley Baer,1914,2002,"actor,soundtrack,archive_footage","tt0095519,tt0054873,tt0106673,tt0057897"
nm0917136,Vernon Weddle,1935,\N,actor,"tt0091949,tt0079638,tt0081930,tt0077000"
nm0005499,Lily Tomlin,1939,\N,"actress,producer,writer","tt0073440,tt4270516,tt0086873,tt0080319"
nm0002099,Henry Gibson,1935,2009,"actor,soundtrack,archive_footage","tt0073440,tt0080455,tt0175880,tt0093260"
nm0933361,Elizabeth Wilson,1921,2015,"actress,archive_footage","tt0061722,tt0080319,tt0101272,tt0110932"
nm0087578,Mark Blankfield,1950,\N,"actor,writer,soundtrack","tt0107977,tt0112896,tt0090525,tt0084171"
nm0809220,Maria Smith,1947,\N,actress,"tt0071772,tt0075679,tt0082558,tt0069599"
nm0426286,Sunny Johnson,\N,\N,camera_department,"tt0268695,tt0106918,tt0293815,tt0106965"
nm0835144,Don Stroud,1943,\N,"actor,producer,archive_footage","tt0097742,tt1853728,tt0078767,tt0077280"
nm0811405,Arlen Dean Snyder,1933,\N,"actor,archive_footage","tt0091187,tt0062595,tt0077000,tt0119693"
nm0574004,Lulu McNichol,\N,\N,actress,tt0082816
nm0164455,Royce Clark,1937,2003,actor,"tt0090968,tt0085803,tt0078376,tt0095975"
nm0750739,Elijah Perry,\N,\N,"actor,stunts,miscellaneous","tt0082378,tt0087796,tt0071854,tt0207374"
nm0001749,Maggie Smith,1934,\N,"actress,soundtrack,archive_footage","tt0280707,tt0091867,tt3722070,tt1412386"
nm0183822,Tom Courtenay,1937,\N,"actor,soundtrack,archive_footage","tt3544082,tt0059113,tt0056194,tt1441951"
nm0175262,Billy Connolly,1942,\N,"actor,writer,composer","tt1217209,tt0144117,tt0119280,tt0443701"
nm0172604,Pauline Collins,1940,\N,"actress,soundtrack,archive_footage","tt0098319,tt1441951,tt1182350,tt0066722"
nm0002091,Michael Gambon,1940,2023,"actor,music_department,soundtrack","tt0280707,tt0417741,tt0097108,tt1504320"
nm0809956,Sheridan Smith,1981,\N,"actress,producer,music_department","tt3568088,tt0278251,tt0443390,tt1435513"
nm0755132,Andrew Sachs,1974,\N,"producer,cinematographer,camera_department","tt14865290,tt13472984,tt23731554,tt7909092"
nm0428186,Gwyneth Jones,1936,\N,"actress,soundtrack,archive_footage","tt1441951,tt0253591,tt0218232,tt2145944"
nm0668807,Trevor Peacock,1931,2021,"actor,writer,music_department","tt0486583,tt0115288,tt0108388,tt0076990"
nm0752379,David Ryall,1935,2014,"actor,soundtrack,archive_footage","tt0327437,tt1971325,tt0970411,tt0926084"
nm0313387,Christopher George,1931,1983,"actor,archive_footage","tt0061619,tt0060018,tt0082467,tt0065547"
nm0533378,Patch Mackenzie,\N,\N,"actress,manager,producer","tt0081485,tt0106488,tt0083936,tt0092488"
nm0614228,E. Danny Murphy,\N,\N,actor,"tt0082467,tt0402399,tt0112039,tt0083470"
nm0668855,E.J. Peaker,1940,\N,"actress,producer,soundtrack","tt0064418,tt0082467,tt0286181,tt0071054"
nm0329029,Michael Pataki,1938,2010,"actor,director,producer","tt0089927,tt0095271,tt0064276,tt0082467"
nm0050250,Richard Balin,1940,\N,"actor,director,writer","tt0082467,tt1419102,tt1419077,tt0215557"
nm0034492,Carmen Argenziano,1943,2019,"actor,producer,archive_footage","tt0309698,tt0094608,tt0115759,tt0181316"
nm0228765,Beverly Dixon,\N,\N,actress,"tt0082467,tt0069599,tt0077053,tt0088139"
nm0296901,Virgil Frye,1930,2012,"actor,make_up_department,producer","tt0064276,tt0094894,tt0074228,tt0082467"
nm0092564,Hal Bokar,1928,1990,actor,"tt0082467,tt0095484,tt0096684,tt0061189"
nm0001091,Patti D'Arbanville,1951,\N,"actress,soundtrack,archive_footage","tt1126618,tt0082763,tt0116277,tt0197182"
nm0141846,Nell Carter,1948,2003,"actress,soundtrack,archive_footage","tt0081869,tt0082763,tt0079261,tt0113211"
nm0236519,Brian Doyle-Murray,1945,\N,"actor,writer,music_department","tt0080487,tt0102138,tt0107048,tt0105793"
nm0470656,Mitch Kreindel,1944,\N,"actor,miscellaneous","tt0078841,tt0107889,tt0106664,tt0106452"
nm0783334,Arthur Sellers,1945,\N,"writer,actor,miscellaneous","tt0159103,tt0092402,tt0108758,tt0082763"
nm0374864,Sandy Helberg,1949,\N,"actor,writer,producer","tt0094012,tt0113855,tt0462519,tt0080881"
nm0860541,Neil Thompson,1948,\N,"actor,script_department","tt0076257,tt0068098,tt0065317,tt0082763"
nm0000188,Steve Martin,1945,\N,"writer,actor,producer","tt0093886,tt0079367,tt0102250,tt0383216"
nm0001613,Bernadette Peters,1948,\N,"actress,soundtrack,archive_footage","tt0079367,tt0082894,tt0118617,tt0176357"
nm0046770,Vernel Bagneris,1949,\N,"actor,miscellaneous,soundtrack","tt0090967,tt0350258,tt3799694,tt0082894"
nm0439482,John Karlen,1933,2020,"actor,soundtrack,archive_footage","tt0083395,tt0059978,tt0065856,tt0108258"
nm0307717,Jay Garner,1929,2011,actor,"tt0082894,tt0084049,tt0078579,tt0070694"
nm0280023,Robert Fitch,1934,\N,"actor,art_department,camera_department","tt0986263,tt0117894,tt0072559,tt0040048"
nm0707720,Tommy Rall,1929,2020,"actor,miscellaneous,soundtrack","tt0047472,tt0045963,tt0049933,tt0048401"
nm0472786,Eliska Krupka,\N,\N,actress,"tt0092820,tt0082894"
nm0860658,Ron Thompson,1941,\N,actor,"tt0082009,tt0083395,tt0104073,tt4196364"
nm0806500,Mews Small,1942,\N,"actress,writer,producer","tt0073486,tt0070707,tt0125664,tt0176357"
nm0390723,Jerry Holland,\N,\N,actor,"tt0072251,tt0082009,tt0072536,tt0076342"
nm0675484,Lisa Jane Persky,1955,\N,"actress,miscellaneous","tt0091738,tt0106598,tt0092654,tt0098635"
nm0513578,Jeffrey Lippa,1951,\N,"actor,location_management","tt0094961,tt0082009,tt0086765,tt0073955"
nm0446840,Roz Kelly,1943,\N,"actress,archive_footage","tt0082806,tt0070992,tt0075900,tt0075484"
nm0215308,Frank DeKova,1910,1981,"actor,archive_footage","tt0049833,tt0058800,tt0068931,tt0055992"
nm0802029,Rick Singer,\N,\N,"producer,miscellaneous,writer","tt0115376,tt5500158,tt3288518,tt0112066"
nm0712341,Elsa Raven,1929,2020,"actress,miscellaneous","tt0088763,tt0078767,tt0120338,tt0086491"
nm0445719,Klinton Spilsbury,1950,\N,"actor,archive_footage","tt0082648,tt0075528,tt0078339"
nm0395398,Michael Horse,1949,\N,"actor,miscellaneous,writer","tt0098936,tt0082648,tt0106087,tt0105104"
nm0000502,Christopher Lloyd,1938,\N,"actor,producer,soundtrack","tt0088763,tt0096438,tt0101272,tt0106220"
nm0165536,Juanin Clay,1949,1995,"actress,archive_footage","tt0086567,tt0048860,tt0082648,tt0088594"
nm0675134,John Bennett Perry,1941,\N,"actor,soundtrack","tt0119190,tt0116629,tt0119141,tt0082648"
nm0371730,David Hayward,\N,\N,composer,tt0065044
nm0366359,John Hart,1917,2009,"actor,sound_department,producer","tt0066221,tt0178352,tt0039505,tt0081871"
nm0001153,Lesley-Anne Down,1954,\N,"actress,writer,soundtrack","tt0088583,tt0092325,tt0075066,tt0079240"
nm0740067,Maurice Ronet,1927,1983,"actor,writer,director","tt0051378,tt0057058,tt0054189,tt0064816"
nm0072578,Martin Benson,1918,2010,"actor,writer,archive_footage","tt0075005,tt0049408,tt0058150,tt0074896"
nm0768022,Nadim Sawalha,1933,\N,actor,"tt0093428,tt1017428,tt0762121,tt0118661"
nm0501384,Tutte Lemkow,1918,1991,"actor,miscellaneous,writer","tt0082971,tt0067093,tt0073312,tt0054953"
nm0006762,Saeed Jaffrey,1929,2015,"actor,miscellaneous,archive_footage","tt0073341,tt0091578,tt0087892,tt0076696"
nm0366389,Kevin Hart,1979,\N,"producer,writer,actor","tt1408253,tt1489889,tt1661382,tt2709768"
nm1840504,Tiffany Haddish,1979,\N,"actress,producer,writer","tt3564472,tt7545266,tt6781982,tt4139124"
nm1443527,Rob Riggle,1970,\N,"actor,writer,producer","tt0115147,tt1119646,tt1232829,tt2096672"
nm0539082,Romany Malco,1968,\N,"actor,director,writer","tt0439100,tt0405422,tt1621045,tt1204975"
nm0453115,Taran Killam,1982,\N,"actor,writer,producer","tt5689068,tt0072562,tt2024544,tt4000956"
nm0248461,Megalyn Echikunwoke,1983,\N,"actress,producer,director","tt6781982,tt6107548,tt1797404,tt1667307"
nm1371339,Al Madrigal,1971,\N,"actor,producer,writer","tt6781982,tt11828492,tt8544498,tt14852960"
nm0707476,Mary Lynn Rajskub,1971,\N,"actress,writer,producer","tt0285331,tt0272338,tt0408345,tt1862079"
nm0202966,Keith David,1956,\N,"actor,producer,composer","tt0780521,tt0096256,tt0084787,tt0120591"
nm3453476,Anne Winters,1994,\N,"actress,producer,soundtrack","tt1837492,tt6781982,tt7487358,tt5462326"
nm0745780,Richard Roundtree,1942,2023,"actor,soundtrack,archive_footage","tt0067741,tt0811080,tt0393109,tt0119190"
nm0178232,Maggie Cooper,1955,2016,actress,"tt0081858,tt0082350,tt0078774,tt0086662"
nm0001034,Rosalind Chao,1957,\N,"actress,soundtrack,archive_footage","tt4566758,tt0425123,tt0322330,tt0120889"
nm0849048,Professor Toru Tanaka,1930,2000,actor,"tt0107362,tt0089791,tt0093894,tt0099365"
nm0659573,Stuart Pankin,1946,\N,"actor,writer,soundtrack","tt0112715,tt0099052,tt0093010,tt0085065"
nm0435218,Terry Kiser,1939,\N,"actor,director,stunts","tt0095179,tt0098627,tt0084690,tt0106057"
nm0883639,Daniel Valdez,1949,\N,"actor,composer,music_department","tt0093378,tt0078966,tt0083365,tt0159876"
nm0014493,Charles Aidman,1925,1993,"actor,writer,director","tt0062827,tt0093260,tt2393975,tt0070533"
nm0002033,Tyne Daly,1946,\N,"actress,writer,soundtrack","tt0209069,tt2250912,tt0083395,tt0074483"
nm0026930,John Anderson,1922,1992,"actor,assistant_director,soundtrack","tt0054215,tt0095082,tt0059678,tt0056412"
nm0290496,Abel Franco,1922,2000,actor,"tt0092086,tt0086793,tt0069646,tt0087231"
nm0327059,Mike Gomez,1951,\N,"actor,miscellaneous,sound_department","tt0091187,tt0118715,tt3315342,tt13320622"
nm0554976,Alma Martinez,1953,\N,"actress,sound_department,miscellaneous","tt2975590,tt2708480,tt5577494,tt4419214"
nm0565133,Francis X. McCarthy,1942,\N,"actor,writer,archive_footage","tt0085894,tt0131857,tt0816692,tt0094072"
nm0000298,Candice Bergen,1946,\N,"actress,producer,soundtrack","tt0212346,tt0901476,tt0256415,tt0094514"
nm0000952,Hart Bochner,1956,\N,"actor,director,writer","tt0095016,tt0106364,tt0088206,tt0078902"
